tweet_id,author,content,label
1965599410,Accapella,... looks like it's gonna rain,0.00
1965599481,RetroCherry,Once again I am looking for a new beard - it just fell out the window  Any bright green ones this time?,1.00
1965599722,CarolAvila,@annamessias i miss yoooooooou my poia,1.00
1965599924,LiL_Weezy09,@keithjoforever why are you so angry keith...  whats up...,0.00
1965599967,abs1399,@jordanknight PS- Missed your tweets today!!!  Guess I'm addicted too.,1.00
1965600001,16_MileyCyrus,@TeamTSwift I no  i wanna move to america!!!!!!!!!!!!!!!,1.00
1965600372,lina_luka,@JayFmOnline i hope so. i really need one! we'll see. unfortunately drama always finds me.,0.00
1965600508,bunnykiller,@RamEsRock  rompes mis ilusiones con lo de thrasher haha,1.00
1965600566,gkvolley88,Sickkkk  ....and I need 11/20--NOW.,0.00
1965601102,Gemmab45,@momof3crazykids that's awesome. Can't believe they have the poster up Already! I haven't seen one over here yet,1.00
1965601204,85stacy,can't set up my phone on twitter,0.00
1965601498,endlessblush,@KallieT this is sounding like the worst lurgy ever - the one that just won't go away ..  ...are you ready for end-of-rope action yet??,0.00
1965601515,Aprilmclean,@Karetron I KNOW!!!! Its all stormy outside.. and my hair looks cute today..  hahah,1.00
1965601540,fuckforever_,Acaaaaaabou,1.00
1965601729,PrettySnazzyxx,Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho,0.00
1965601765,Fire_at_will_xo,"@hopeless_hearts hey,got your text. cannae hen, family are comin over  i've got nae money to come to livi anyway  xxxx",0.00
1965601918,amiawake,@miss_cass my throat hurts today.  blahhh.,0.00
1965601925,lordeagle,How to ruin Friday? Your dad tells you there's something wrong but you should be at home so he can call you. He usually *never* calls,0.00
1965602251,loladee77,@mateomac l'm on 3 days too matt. No fun this weekend.,0.00
1965602257,wowitsjenjen,Glad to be home I wish I could make @CBrown7785 feel better,1.00
1965602293,MCRmuffin,@Rorzshach  *hugs*,1.00
1965646746,pagespicer,"Crisis averted!  Phew! On a different note, @AmeeC3 and @Zelenski....you guys are making me so proud! tear!  wish i could have joined",1.00
1965647009,lamere,@fedexwifey oh no! thanks for that blog entry but I ordered mine a  few days ago! I feel so dumb,1.00
1965647051,gay_emo_zac,@LilEmoBoi warm and wet  spent the day carpet cleaning the yacht,0.00
1965647071,bonniem1983,Trying to figure out how this works  ... BOO,0.00
1965647264,anthonybruno,They are out of ice cream at the Crazy Mocha in SS. This means no Espresso Milkshake..,0.00
1965647556,xspazfacex,"@scavengerlor hey thought ud be on here most likely, im stressed out  i really dont know why  x",0.00
1965647884,KenDahl4U,@Dannigyrl Fabulous. And I didn't get that pic  Gmail be acting the fool sometimes. Can u DM me it?,1.00
1965647929,RayOdelay,@dezurita nooo it was a real mushroom! but our neighbor uprooted it,0.00
1965648181,JustYassy,I should stop trying to reach @mitchelmusso,0.00
1965648303,jennesaisquois,? ? ? You can't be 29...on Sugar Mountain...(or so people tell me...)  ? ? ?,1.00
1965648320,LadyHawk954,@glennbeck we can't wait to see you too! pls come back to iowa it isn't the same at the theatre,1.00
1965648395,Talib_TIRM,Tired.....but can't go to bed yet.....,0.00
1965648400,kimberleymd,made a little cover for my iphone.  the birds aren't upside down on the back  http://twitpic.com/67tp9 &amp; http://twitpic.com/67to5,1.00
1965648638,KamariahTereza,notthebest weekend....but oh well....I have a right to be sad,0.00
1965648652,xxXmanuXxx,"maybe someday. i lova ya, friends!! my computer sucks  listening to coldplay&lt;3 tomorrow meet my bbff",1.00
1965648920,Drakaina,Puzzled by people's mood swings... it makes me somewhat sad that I can't pinpoint  how  they feel,0.00
1965649045,slvrleo21,homework,1.00
1965649088,bxhonda,@CrossedOutName pandora is blocked at my work  bummed,0.00
1965649104,sleptwithgiants,just had a falling out with nick,0.00
1965649254,iphonetalktoday,made a little cover for my iphone.  the birds aren't upside down on the back  http://twitpic.com/67tp9 &amp; http... http://bit.ly/FjeAm,0.00
1965649463,jemjem1983,I'm so bunged up!! I Hate colds!!,0.00
1965649526,Lauraxoxoxox,"Romeo and Juliet were very much in love when they were wed. They honored their vows, and where are they now? they're dead.",1.00
1965649922,KalynaPetra,"Watched Ten Pounds last night, brilliant movie,I couldnt stop weeping!!!",0.00
1965650058,cameroonmaniac,@cecamy it's nto as good,0.00
1965650099,bujio,I had to unhook twitter from Facebook because all my Facebook cronies were complaining.,0.00
1965650474,franciscat,"back from dr. appt. no real diagnosis (hmph), just prescribed antibiotics, and an inhaler to help w/ the extreme coughing.",0.00
1965650484,jordandroid,"Oh hey, look, North Korea are going to kill us all; or at least some of us.",0.00
1965650573,bethylynn18,either my inerne is fucked or my mind is but i'm pretty sure that it's the internet,1.00
1965650925,rachyrocks,"WIDE awake, scoffed 3/4's of a pizza and feel like a sumo  such a weak day! Run tomorrow",0.00
1965650962,pearlbones,http://twitpic.com/67twh - This has never happened before =/ orange blinky lights. I think I've broke my battery again,0.00
1965651336,nickyy123,Nobody is up this early,1.00
1965651419,itzT,everything is going wrong in my &quot; happy day&quot;,0.00
1965651601,Adrienne255,cleaning my room,1.00
1965651908,AlienCollective,"Okay, so the only reason I'm not buying this app is because I hate EA and all that it stands for. SimCity rocks though.  http://is.gd/JpMM",0.00
1965652222,JodieWanKenobie,going to bed  cant take thiss any longeerr maan. [U],0.00
1965652526,Natty_Hall,@sugafactory omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins,1.00
1965652759,OneBigMistake,"@JohnHLynn Now it let me upload a pic, but I don't have one of myself in the PC",1.00
1965653120,sweetkisses277,"@opieswifey Unfortunately, no.",1.00
1965653261,inkhaven,"@rmetalbroad belay the swimsuit, hot tub won't be ready this weekend.  sadness",0.00
1965653560,WonderMike,@depravedDyer @YarnHarlot Sending you both TONS of thankful love for Sock Summit. I can't believe the utter crap that some people spew.,1.00
1965653664,capnmidnight,@haemoglobin_ Why?,0.00
1965653898,sarcastica88,Bah! Still at work. Lol my feet hurt and my nose won't stop running!,0.00
1965653899,youulovemee,@divarina21 i dont evn talk 2 him no more. it was a huge mistake. i shoulda listened 2 her. i kno she's disappointed in me.,0.00
1965654099,baseball_mommy,@allcash4homes me too,1.00
1965654109,ktjune,I feel useless I don't know what to do right now. I'm so bored,0.00
1965654161,TheJackel92,@Squallee Yeah same,1.00
1965654289,alfmcm,Angus down 3-1 in first set     http://yfrog.com/10jsepj,1.00
1965654315,polover,"@cheerleaderlexy she interviewed us on books. I was gonna say something, but she was all &quot;Wait, I have something to say!&quot;",0.00
1965654337,mthakker,has finished exams.... has (almost) moved out of halls and is leaving london tomorrow,0.00
1965654608,celiakthib,That's okay... I didn't want to watch shelby anyway!,0.00
1965654728,JiggaJenna,@damond_vip bye bye beard,1.00
1965654733,ChrisCT117,@bigkelleh i am sorry  that sucks. i got my overtime in my check already today....now i am really tempted to blow off tomorrow,0.00
1965654766,LukeStratford,@ohcea nope,1.00
1965655087,Zoesometimes,Ha! I think I really have lost it. Time to get ready for work.,1.00
1965655421,leaky_tiki,@Littlebitofmoni I couldn't get used to the columns in tweetdeck.  There was only room for 4 or 5 columns on my macbook.,1.00
1965655628,kat_n,@marginatasnaily haha..i wont  well il try not..lol... night chick..xxxxx,0.00
1965655829,Pammyla,@LightAesthetic  what about sauce? Huh? I'm going to california tomorrow morning,1.00
1965656067,lolakissesxo,Twitter's being lame and won't post my twitpic of Gucci and I,0.00
1965656081,Tuckkkk,sickkkkk.  GET ME OUT OF THIS HOUSE! need to get active. whats going down? Celina havin a party? hit me uhpp!,1.00
1965656104,dannyatticus,@joeag ahh. That sucks.,1.00
1965656114,nzben,"@rgoodchild yeah it made a great noise, and tripped the house circuit breaker. Good Times. $200 worth of parts too",1.00
1965656253,robertedwards,@agent242 Nothing yet,1.00
1965656320,Gemba_x,Hate being skint  Anybody want to give me another job? haha!,0.00
1965656416,ChrisCT117,@bigkelleh but i know i can't,0.00
1965656508,steph2853,Poor Flores! Not happy about the latest news  #Nats,0.00
1965656577,Kudoskookies,@JPuno Good to see you back. Sorry that happened to you,1.00
1965656788,RachelCraves,Golden Girls marathon about to end  #lofnotc,1.00
1965657212,Oath101,I just burnt my ear,0.00
1965657501,mzzblondy,@BIGBOYRAMSACK kenny u alive!!!...I'm here getting da hair done..to bad I'm not chillin w/ u todat  kinda sad,0.00
1965657704,BLeyeND,getting ready to see my cousins graduate.  gonna miss em.,1.00
1965657716,LuckyM08,@RoboRoxy @lulzlix I'm SO jealous! I don't know when I'll be able to see Conan.,1.00
1965658823,paaaulaaac,@Lilayy same here. like i know there's people who have worse lives than me but i wish i could go back and change some aspects of my life,0.00
1965659131,ckcyn,@m_longman yes i am.  but she didn't follow me,0.00
1965659164,knitfortattoos,@lemonchild45 what's the matter chickadee?,1.00
1965659517,starshine1981,Getting a pedicure. I love these. My massage did not include a leg/arm/foot massage today.,1.00
1965659668,aeembrey,Jon made one of the greatest dinners ever: roast pork tenderloin on a bed of wild rice on a bed of mixed greens &amp; yummy sauce. No wine,1.00
1965664684,iheartmc,Trully a awful day! Shitty!,0.00
1965664754,HeyBrittanyFTSK,i am so bored.,0.00
1965664977,Jason_DC,Awe...man...i missed registration 4 #flashcamp,1.00
1965665033,LaBellaBeauty,Is it wrong that I love John Travolta,1.00
1965665366,HanaStephenson,Im glad that wasnt my real diver theory test! I failed  i got 70% 35/50 questions right but i did have 35mins left lol x,1.00
1965665387,wendyv_35,Getting ready 2 leave 2 a girl scout metting..Don't feel like it but I have 2.....,0.00
1965665419,beatrizluzia,I don't saw the movie,0.00
1965665509,mej913,I am so hungry...if my arm were on the core diet I would eat it!  Guess I have to wait until dinner is ready,0.00
1965665847,Elizabeth_Rai,@drunkenlovee it'd take jamy 6 months to figure out how it works. I wanted to go see a movie tonight! then i remembered the game was on,0.00
1965665883,gab_iii,i need monies.  school is expensive.,0.00
1965666218,jchaburquez,"fuuuuu, helllla sleepy, had no lunch, now I'm working 4 to 10... gota wait till 6 to eat.",0.00
1965666902,dramagirl12,i miss @baltigirl97!! she's gone for the WHOOLLLLEEEE weekend!!! boo hoo,0.00
1965667019,NikitaBonita,Sick of fighting so it looks like no more burlesque for me,0.00
1965667640,alwaysbwithu,@jonheadley @jsanfridsson gutted i miss that! the one night i try 2 leave early  lol! friends visitin were tired haha!,0.00
1965667672,Jazze820,cleaning my room,1.00
1965667859,JohnDalziel,Major iPhone problems  Wont let me send texts BUT I can do everything else! Can anyone help,0.00
1965667911,resa979,@greenlabel aww that's awful. Makes me so sad,0.00
1965667923,mrszjbarbar,@talk2donboy LOL well i'm qlad u enjoyed yur ramen noodles.. i had fried chicken  ..im tired now,1.00
1965668355,cubinator,#followfriday @T_1001 cuz ive never been added to anyone's followfriday either  &amp; cuz he's got a cool picture,1.00
1965668385,TFA2431,@MyInnerTricia it is gay...u have dissappointed me that past few days,0.00
1965669393,africanshell,@heyheykarla I'm sorry about your car. I feel for you...,0.00
1965669791,KnightRid,This GAR keeps going out - 3rd relight,1.00
1965669794,sowrongitsemmaa,@nicksantino NICK WTF I WAS GONNA GO BUT I HAVE NO RIDE. Boo,0.00
1965670034,missyleyva,left the bases loaded...,1.00
1965670049,AlyceMadden,im slightly over it dont feel like today much at all,1.00
1965670356,KathyGarin,Sugarland. So hot outside.  why so much hotter than the northwest?,0.00
1965671214,BrentWolgamott,Stupid hand. Have A2 and flop nut low and top pair. But guy had also out low and out flush. Quartered.  at 5900.,0.00
1965671261,MrCoolDude,Is feeling a bit lonely,0.00
1965671333,itsstephaniee,sad ending to the softball season.,0.00
1965671451,justtamar,"@lizwebpage Hmmm...chinese delivery it is. Altho, how will I order? I CAN'T TALK!",0.00
1965671670,Bamoi,I am slowly getting angry at this Jon and Kate Plus 8 thing,0.00
1965671824,ohaijustin2,I love to jazzercise with Mrs. Underwood. I wish she was my chaperone.,1.00
1965672004,johnhalton,@infobunny Ouch. Realising how sheltered my upbringing was.,0.00
1965672143,floydmay,Believe it or not I'm a super geek,1.00
1965672452,JoBrosfan29,hey im back on.. but msn won't work  darn msn haha. can't stop thinking about 3d movie haha!,1.00
1965672455,Mileyfansaywhat,"Oh.  The voting is over!   But don't worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  &lt;3",1.00
1965673512,MyInnerTricia,@TFA2431 aweee im sorry  but deep down u know i love ya!,0.00
1965673873,AdamSchwabe,Just found out my parents are putting down my dog tomorrow morning. Upset,1.00
1965673996,jstolle,@Eric_John Sounds like a terrific service. I'm sorry to hear about her mom.,0.00
1965674792,oyveymarcia,Some guy just said he wanted to spank me,0.00
1965674847,MICSICC,The Palm pre doesn't record video,1.00
1965674922,heyyitsclaire,Honestly at home alone,0.00
1965675041,pufflepie,"@Daft_Punk_Robot  wtf.....winter isn't due til monday, am freezing",0.00
1965675277,HokeyPokeySonia,Watching ET today!  &lt;3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,1.00
1965675384,xbillyjean42x,@TheEllenShow Ellen..why you got to lie?   I'm so sad rite now.,0.00
1965675491,ChrisS,Stars and Sons was hard to review. Didn't grab me instantly this morning so will have to delay the review to a 2nd listening tomorrow,0.00
