userid,catid,rating
21993106,7378,2
22794729,12899,1
22796204,18253,1
371334,915,4
371334,1127,6
705783,11039,2
705783,18265,29
1403236,18265,2
5430846,12370,1
5818847,12332,1
6640388,10265,4
6640388,10137,7
6640388,11019,2
6640388,11036,4
8101329,17863,3
8560088,11772,8
8560088,16204,1
8935057,16868,12
9836554,1766,1
9836554,6494,2
10983977,12899,1
11263584,7953,1
11263584,7792,1
11360208,16366,1
12630047,12370,1
13307494,8759,8
13307494,12370,3
14864847,19626,4
14864847,19656,11
14987010,16366,1
15276947,12370,1
17811564,5088,4
18318581,2331,15
18318581,16868,10
19956408,12370,1
20884856,12334,2
22128411,10746,2
22128411,10265,8
22231068,1377,1
22231068,915,2
22923931,10746,14
22923931,4892,1
22946409,4415,1
22946409,11931,1
22946409,12370,1
632312,17562,2
775158,18265,14
868527,12321,1
868527,12370,1
1304451,10223,6
1304451,12321,1
1391104,11881,2
1397961,7881,1
1397961,7882,2
3178861,7076,1
4642377,18265,1
6169272,19805,2
6825020,8144,1
7125218,8114,1
7125218,12934,1
7125218,16782,1
7644125,10746,3
8499390,12370,1
8854304,6628,23
9545171,10594,6
10088930,18265,2
11005563,12899,1
11275542,4235,2
12119854,10594,2
12119854,10746,4
12738402,11881,4
13350583,12370,1
13951355,18265,1
14717928,12726,1
15851404,19656,4
15851404,13087,2
16192860,1339,7
16192860,1321,4
16547207,13087,5
16547207,19656,6
16547207,12370,1
16547207,4892,1
17539020,7953,2
18297533,3190,2
18687327,8144,4
18687327,8121,1
19671896,7909,3
19671896,10746,2
19671896,10279,8
19671896,8430,1
19671896,10265,12
19671896,5088,2
21997440,197,2
22132401,10746,2
23061511,8510,2
1452314,8023,4
1452314,2135,6
1452314,12967,1
1452314,1345,1
1452314,1233,32
1452314,1344,1
1452314,325,6
1452314,7993,1
2224158,10746,18
2674882,8144,1
3314449,3651,2
5320849,4892,1
6572125,10271,2
6917624,17431,3
6917624,12370,1
6941217,4628,1
6941217,4701,12
6941217,4725,14
6941217,4516,24
7994289,19656,10
8865584,3651,1
9848669,13881,8
9914958,16957,2
10416759,6858,6
10416759,16366,1
11683774,19419,1
11683774,18870,6
12726395,16784,2
12867542,8510,2
13116146,9399,2
13218033,8144,1
13573269,16851,2
14172809,8114,1
15647193,19230,3
16117149,18265,1
17162541,8714,1
17531414,3651,15
19526077,16366,1
19683611,3092,2
19683611,16868,2
19932430,10594,2
19932430,12332,1
20259397,17136,2
20598317,12899,1
20598317,10594,2
20832260,10746,2
21102801,8751,1
21398242,10265,6
21997513,11671,9
21997513,8367,2
21997513,7047,1
21997513,8759,5
21997513,10641,34
21997513,8510,4
22336442,18265,1
22336442,18253,1
18062,10594,2
18062,10746,15
259395,8367,1
259395,7310,2
1305639,12519,16
1305639,12496,4
1390299,16366,7
1934853,10447,2
2223850,4309,1
2675330,8815,2
2675330,5923,3
2675330,8908,15
2675330,7909,5
2675330,15471,2
2675330,6012,2
2675330,10062,20
2675330,5166,2
4099137,7045,2
5257310,2158,2
5343989,12334,1
5826852,18265,7
7431481,11772,2
7431481,10046,10
7431481,18265,4
7436473,4609,10
7436473,12370,3
7436473,10746,2
8248238,3651,2
8677121,18265,1
8919811,12372,2
8947847,19627,1
8947847,3651,4
9110448,19656,2
9110448,17166,2
10103422,6858,12
11965541,9824,9
12033993,7067,35
12033993,7177,1
12033993,10442,1
12033993,3651,15
12532039,16366,2
13084529,14011,2
13084529,18148,2
13395923,10641,2
14610646,18265,13
16193758,18853,12
16786734,19089,2
16786734,19074,1
16827026,12370,1
17077860,18260,4
17077860,17673,2
18186727,18265,13
710039,10746,2
1896511,7845,1
2002670,2543,12
2002670,17489,2
3012214,6295,8
3012214,6479,6
3012214,6571,8
3012214,6494,24
3254233,10594,8
3254233,10746,22
3716626,13987,4
6711773,4251,1
6711773,3651,3
6711773,4235,2
8071616,2995,1
8349992,10594,2
8366808,6858,2
8366808,8144,4
8611627,16366,1
9838176,9399,2
9838176,14299,2
9838176,9495,4
9968762,17189,1
10788629,18837,2
11012373,16744,1
11339235,16366,1
11797630,18265,12
11797630,18262,7
12145987,10594,2
12145987,10746,2
12851906,10746,2
16589754,11772,4
16589754,8144,7
20826736,3309,16
21668119,18265,10
22217064,10275,14
23046839,12370,1
23046839,3651,5
758,10746,4
5748,19419,3
1816468,12370,1
2719036,7378,2
3483324,10099,2
3707246,13396,1
3707246,12899,1
4925996,12899,1
4925996,2331,9
5549469,7378,4
5549469,12370,2
5702642,9618,11
6074045,6645,4
6507901,18265,1
6507901,1233,16
8791493,8021,1
8836459,18265,2
9077497,18265,3
9290903,16957,1
9290903,12899,3
9290903,11412,4
10352933,18265,2
11446283,12973,2
11446283,12370,1
14631919,3180,9
14631919,3092,2
15833915,19650,1
16243734,16366,1
17968503,18265,4
18081602,11881,8
18907158,8510,5
19250488,8815,6
23015773,10746,8
23015773,10275,6
234910,10062,2
234910,9534,1
234910,19089,2
1162828,18265,2
2813005,8510,2
3933883,6747,4
4491532,5108,1
5906823,12370,1
5906823,11371,8
7586683,17489,4
7586683,16774,1
8798200,3651,17
10547598,12899,1
10547598,18853,10
11199334,6482,2
11506717,7928,4
11506717,7378,12
11985398,10231,1
12376948,6645,6
13799190,10746,4
16189152,7909,2
16189152,5472,10
16189152,8908,4
16189152,3309,2
16189152,5923,1
16189152,8144,8
16189152,5354,10
16189152,15472,2
16189152,6125,4
16189152,6012,28
16189152,10125,2
19320010,19656,2
21085097,8144,7
21296788,8144,8
21296788,6858,10
21540817,12370,3
22370487,17562,2
121878,11371,4
121878,11342,35
237742,10594,1
237742,4701,6
237742,12899,1
237742,10656,4
237742,10746,4
237742,12968,4
584598,1339,2
584598,2158,1
584598,1233,16
584598,1345,1
3615898,8144,10
4403457,6858,8
4403457,8144,5
4407471,18265,37
4407471,17562,12
4407471,17568,3
5355917,4516,4
5355917,17673,2
5355917,17646,3
5913024,12372,2
5913024,10271,2
6420180,12899,1
6784527,1459,2
9530497,7250,4
9530497,7155,1
9960165,3309,4
10646863,12370,1
11579389,3651,1
11935963,7378,2
11935963,15083,3
12205128,8144,1
12205128,3651,1
12394246,8144,1
12583040,16205,1
13231453,7759,2
13231453,7378,2
13967227,11442,2
14352394,12370,1
14731331,12899,1
16546259,4516,10
16546259,18265,14
16883653,9787,4
16883653,4725,2
16883653,17489,4
16892359,12370,1
18853380,10275,2
18853380,10265,2
19042180,5979,3
19042180,5923,1
20618059,10641,6
21207107,6858,2
21207107,12370,1
21207107,8144,4
21327236,12899,1
21591183,431,2
22358216,12003,2
22707822,8023,1
22707822,5727,4
22707822,6645,32
22707822,5782,9
